ID1,ID2
29,1270
464,1198
610,1023
243,1229
234,1675
426,1845
772,38
376,38
111,521
892,1086
329,1912
694,347
298,347
494,1979
146,515
610,1373
890,1198
969,1491
666,1682
652,1784
986,906
53,701
108,1162
182,1111
228,1456
557,234
648,352
718,1091
656,213
735,506
33,988
888,1502
124,352
943,1209
640,1400
681,1209
13,521
488,1568
620,1687
396,1979
291,465
714,568
353,1343
781,100
215,1409
163,1219
595,876
140,1235
938,1215
585,1851
65,1061
841,1282
8,527
82,1230
194,1471
235,1472
555,696
252,887
228,301
495,645
779,404
956,1794
528,4
571,640
22,1364
225,3
649,1462
425,1754
795,1287
807,358
493,168
6,1770
338,819
811,477
147,1251
988,1867
585,696
179,8
621,353
894,1451
567,1056
302,1539
319,1708
601,640
981,107
52,1364
571,1929
984,1344
640,1534
600,415
27,553
672,291
118,671
859,117
298,1770
279,1528
637,1236
771,1236
418,1872
205,1579
274,1184
24,255
767,528
545,1647
156,374
691,1472
735,990
599,1883
537,1005
258,1590
153,76
549,76
289,903
330,712
34,1882
378,194
426,1174
668,707
19,261
67,1241
196,1651
232,1308
825,1822
753,256
357,256
83,1185
971,1647
539,1990
570,1303
666,1011
320,374
60,1201
822,1524
421,1180
359,302
629,1883
314,559
441,1832
515,1781
463,1591
38,661
513,1708
893,1175
982,466
722,1293
37,1190
930,1996
546,313
890,877
855,1822
110,914
624,1135
259,256
715,1253
407,908
883,837
864,595
167,667
731,1005
13,200
543,954
240,1145
749,1022
651,487
372,1072
11,1847
384,143
692,488
960,1242
564,1242
977,657
8,795
4,87
121,672
596,1719
959,1771
26,1566
652,308
98,688
922,1889
499,1786
884,1597
194,1150
961,1817
930,252
629,1078
825,1956
911,10
842,1371
305,200
422,785
684,785
214,1802
876,955
888,26
251,903
426,1658
538,1899
717,144
381,1915
747,1484
828,914
850,673
566,914
160,226
244,863
662,622
309,1258
927,139
37,1324
343,842
813,791
212,1325
988,1546
673,222
98,1977
170,1853
545,976
453,1387
984,1023
547,1022
638,386
450,1089
140,109
959,966
584,1843
658,1792
410,1690
687,278
470,1741
418,1551
76,124
979,1618
917,740
559,1032
182,1274
634,617
629,273
326,272
23,463
446,566
837,222
885,1956
570,632
919,786
740,289
762,802
409,1438
204,1972
517,217
285,648
656,1315
4,1160
379,283
828,109
616,1916
855,212
253,1864
349,1572
159,1448
255,1910
286,1223
224,345
57,1171
946,515
254,1685
209,222
419,1752
706,1028
496,1218
229,1628
330,1680
982,145
693,42
476,1505
507,818
586,1111
468,863
134,1741
430,571
566,1398
683,1983
256,418
765,295
536,243
885,1151
577,998
902,566
274,997
711,998
829,1219
782,649
773,1095
835,1973
965,1265
210,423
955,577
48,1593
60,664
404,1228
920,1522
858,644
522,695
176,58
589,227
267,176
69,1881
351,813
134,586
306,1070
803,1876
118,1773
178,1824
515,655
491,69
840,977
484,1342
260,136
284,530
609,290
84,1408
908,357
555,993
515,1594
410,80
895,1815
114,1250
222,783
631,988
299,249
435,1830
722,1106
868,177
171,1003
598,316
642,588
410,1019
363,1173
771,244
279,536
497,1927
810,172
581,120
400,1994
68,1255
102,85
88,187
140,377
690,255
17,1475
750,1060
122,737
5,152
144,1250
82,372
261,1835
223,1543
997,937
364,1024
33,1419
164,1902
695,1538
196,659
657,1246
712,1707
210,557
801,244
235,1553
479,193
885,1635
178,1019
976,999
919,465
649,604
728,897
704,311
269,1137
752,1291
857,1307
749,1774
120,1014
249,670
297,1650
990,116
725,599
446,1184
114,445
291,1835
676,1646
473,1317
555,1127
216,1661
873,470
911,762
687,1246
300,608
262,316
2,1143
566,727
323,969
808,260
642,722
415,1497
127,1030
911,1112
636,153
343,1594
95,1492
864,542
220,440
471,1779
89,1677
882,559
252,163
606,1415
331,1210
811,1847
964,1123
33,1553
965,1533
299,1672
385,1446
400,34
140,861
135,517
802,14
716,1960
365,979
273,1390
288,732
465,1560
690,1678
253,1677
497,317
774,625
151,1400
400,384
94,866
914,605
477,1570
298,107
783,1842
860,1308
454,620
915,1015
891,621
595,1791
753,687
818,1082
224,1097
671,1786
36,1046
89,872
149,923
720,1678
319,1334
413,215
962,1211
722,1724
712,1036
472,795
978,1155
29,225
504,1272
927,1375
827,205
299,1806
521,687
175,50
543,446
765,1047
787,806
102,703
88,805
938,975
614,97
829,1971
483,1334
178,698
651,918
76,421
800,452
564,1673
638,1622
328,642
39,539
882,1982
66,1396
178,1637
892,980
360,1119
84,1221
36,241
939,1735
908,170
627,682
589,390
374,236
379,580
322,46
439,631
105,1509
977,1438
989,1263
416,1401
185,714
885,159
964,452
279,349
31,247
74,883
623,1879
466,175
509,811
187,760
207,1412
899,996
29,359
397,1509
502,771
507,1115
596,406
276,236
453,1818
429,1232
828,1695
814,1797
801,57
959,1397
331,1828
444,951
98,314
708,997
768,1048
479,945
417,67
599,1993
881,925
229,770
58,134
505,1577
156,1423
560,1284
238,1233
9,1935
410,27
934,936
306,1367
818,761
155,417
993,1516
551,1171
986,345
778,1362
454,1238
715,1013
259,16
391,135
164,910
585,940
698,817
856,1403
567,1300
863,130
142,370
754,1126
465,1023
186,1608
941,952
996,659
617,74
106,1844
231,38
53,1429
430,1941
91,1721
748,530
817,135
421,135
495,84
120,961
619,1840
192,83
233,84
677,1818
751,1767
773,1526
290,618
398,151
621,1886
960,1352
318,1885
87,1952
505,1711
99,1023
154,730
539,1295
976,1296
281,505
895,1896
74,212
79,556
115,967
727,1531
706,654
140,1963
431,449
921,84
234,1598
356,275
245,444
589,1008
980,664
737,906
942,372
398,1440
527,1096
866,1316
950,1953
944,418
887,850
586,1676
293,865
721,1312
52,1742
301,726
831,1480
430,1136
165,1619
581,551
254,156
701,1599
997,429
219,1101
926,1717
948,1476
241,1614
827,957
510,1250
443,28
221,1147
584,1953
725,680
668,146
69,1507
477,578
76,234
764,608
198,1917
564,1486
299,1969
915,23
213,505
472,1897
837,332
405,675
548,229
558,1671
661,106
313,1086
67,1619
98,932
516,1445
590,1394
669,1687
622,151
861,1857
319,342
496,978
623,753
652,1491
65,1923
342,511
748,1953
719,1215
762,1851
132,1455
264,820
329,1969
699,748
346,1384
141,1918
126,886
905,624
946,625
922,39
657,522
3,1984
429,106
71,398
986,963
375,809
165,1753
997,563
797,1441
386,409
112,1338
294,820
614,44
717,1677
450,1333
916,574
632,815
12,1107
425,522
769,1086
860,450
600,1277
657,1811
175,347
4,465
157,707
392,1513
839,512
992,1508
634,1800
665,1113
381,1354
9,1748
300,234
797,286
114,1010
105,1456
950,1282
174,1061
554,1282
193,1303
131,425
722,866
837,816
99,1641
417,230
887,179
41,882
182,363
736,1703
357,1118
30,723
412,825
229,1872
251,1631
241,943
294,15
550,1698
106,718
947,1334
923,748
675,646
711,303
924,1350
529,1760
9,4
978,1586
671,123
807,1704
46,71
844,51
864,1457
673,1889
275,1062
411,1889
731,1867
60,908
483,1765
63,1179
116,251
692,1350
556,523
709,765
415,318
895,1709
57,610
237,1709
170,487
309,831
741,1242
340,898
469,554
338,71
936,929
454,1185
464,1873
459,1529
113,892
586,550
149,549
694,83
587,1714
208,1129
695,493
342,1129
729,77
851,1006
519,267
57,1899
444,93
449,1191
872,1294
239,1381
980,827
961,585
343,1704
122,981
908,1890
204,1545
221,960
364,1268
329,493
403,442
499,904
621,1833
146,1540
977,714
982,1812
5,1335
292,611
751,1125
462,1022
123,1556
902,1294
928,263
2,1037
726,314
113,87
804,1136
214,1859
21,498
998,1941
282,273
284,319
57,1094
487,678
872,489
688,1900
108,93
244,920
514,781
684,1192
455,1140
85,109
109,503
983,1259
150,504
415,1741
93,1690
41,1500
483,155
641,1495
780,1839
749,274
448,1100
126,1049
350,565
129,566
561,977
258,976
44,458
546,854
732,1798
766,628
946,1727
198,1864
232,694
268,351
85,1398
854,448
673,1568
500,859
591,223
159,566
386,1511
341,48
494,1044
991,1096
275,1680
736,577
435,1403
118,1696
832,285
195,1162
212,577
41,695
256,125
815,1809
674,638
18,1465
792,105
339,1291
490,1460
305,1680
30,1475
322,1095
124,356
657,819
510,1331
207,1522
25,350
969,1845
413,1398
351,520
449,1809
750,983
24,125
239,1999
404,346
557,588
975,1101
254,587
83,705
186,1584
919,977
537,875
559,634
628,239
53,1994
851,1974
741,116
858,701
495,649
99,649
63,992
613,870
761,768
475,936
548,660
539,1860
251,639
320,244
805,1979
442,1927
877,1101
206,896
328,1825
968,1219
593,1342
75,413
725,1461
343,1167
35,1014
114,1307
587,1527
525,649
962,650
678,891
251,1578
774,1353
674,183
10,203
875,1405
70,1008
264,1251
675,593
410,1076
618,59
348,198
165,1245
963,1225
674,1122
429,537
71,829
899,1240
926,1343
155,1466
205,1583
537,70
358,1825
597,121
179,362
318,706
406,553
648,840
355,1527
525,1938
468,1404
616,1302
275,1009
722,8
214,733
473,435
581,1466
775,19
479,1189
169,209
556,1409
382,1256
8,1015
827,1872
935,1405
6,1908
720,1251
193,1734
62,1251
907,1077
910,594
561,440
366,1662
982,470
534,1246
128,558
393,75
852,589
582,728
716,728
363,1364
98,1847
36,969
970,1776
662,1431
562,261
204,553
488,312
335,1036
395,1841
295,671
68,1446
391,379
520,789
869,943
664,1477
433,1544
185,1442
510,1010
197,513
947,1765
615,1026
694,1319
771,785
328,215
13,1143
887,1899
746,728
708,436
4,91
219,1211
632,1380
315,1673
848,1944
858,380
288,789
735,1478
494,857
819,425
929,31
574,1560
560,1662
517,1026
377,457
175,1262
292,1847
627,605
128,692
936,1360
760,1134
137,1909
89,929
450,154
92,446
398,1684
694,514
16,1390
47,703
186,1047
862,98
645,1561
609,1904
39,1751
280,682
534,1730
185,1576
257,698
733,627
142,159
756,1550
253,929
275,688
53,1807
440,755
477,822
475,749
39,596
82,1986
474,524
422,334
551,744
993,1089
945,109
514,862
842,1859
914,1735
487,170
707,1634
683,1048
739,391
589,1386
21,1868
38,1283
86,11
924,1110
593,1505
672,108
11,591
486,884
969,1792
558,760
582,1346
711,1002
878,1115
602,1217
581,340
575,525
993,284
973,571
85,1829
95,73
876,638
933,1172
169,22
714,1808
652,930
246,242
478,1531
426,1341
156,1480
438,412
209,360
665,1357
4,1648
83,1941
379,771
9,1992
131,669
112,427
487,304
905,63
994,1798
870,1008
135,1542
224,833
303,1126
699,1126
298,782
76,1901
934,1932
352,1018
138,1998
1000,1239
265,1773
688,1876
721,1824
347,1583
693,530
729,187
75,1649
653,1131
639,1233
374,1716
759,1527
714,64
81,151
643,1352
311,613
739,1814
371,1418
140,731
840,176
580,1003
461,1311
533,433
295,1773
747,362
107,1722
21,258
819,238
549,377
623,326
210,911
234,1305
347,428
101,1907
918,1937
586,444
897,1060
474,203
771,1887
410,218
838,1419
206,388
443,1829
246,726
394,624
454,1429
750,259
528,1378
698,69
531,895
151,1620
792,670
683,1666
51,635
698,1008
376,957
460,1594
185,1389
704,1954
778,1903
675,1024
348,629
939,316
6,111
85,1158
145,1209
582,1964
532,157
664,1774
411,1328
598,1154
844,429
211,516
324,393
766,738
564,1543
328,512
767,1902
684,147
452,578
721,214
757,625
781,1019
449,280
192,624
357,691
436,984
859,1841
599,224
791,394
777,496
507,635
252,1806
930,1492
999,1097
279,219
788,96
153,1800
242,337
684,1436
32,527
431,990
546,748
145,404
258,281
12,814
908,1329
488,743
240,641
216,55
715,1688
321,1569
11,1343
85,1292
112,1395
408,225
967,1909
746,220
794,1200
312,1456
465,1698
84,286
289,1472
638,1626
617,749
968,40
763,574
847,1965
224,296
191,348
779,518
459,1102
206,656
259,1980
9,1805
95,825
248,1821
306,1237
213,1046
60,1770
801,1216
983,698
324,1816
57,1472
891,1109
509,815
703,1812
186,539
967,1104
604,1052
661,1586
683,1345
337,708
380,1344
295,1236
262,1288
255,117
561,1355
900,821
237,477
297,528
741,10
789,990
880,354
642,1694
618,1108
17,1642
762,298
997,1104
765,1535
770,1879
677,1688
665,365
799,365
646,123
159,5
167,1586
463,416
122,1843
63,1236
534,67
656,1750
341,426
76,909
377,83
783,1525
631,939
328,1130
304,544
8,1714
679,421
419,1248
140,1833
587,832
272,1760
678,196
839,1053
132,1191
336,432
169,1258
131,966
265,1720
325,1771
695,550
225,601
15,791
240,909
539,10
269,149
91,786
953,27
125,370
899,1484
864,709
633,22
908,1947
619,1844
598,967
209,1946
954,602
665,499
2,155
287,324
37,149
264,340
656,1884
692,1541
296,1541
761,1146
444,1439
456,510
499,1900
573,1849
877,540
963,314
641,263
663,22
97,1331
16,211
914,1361
888,140
530,432
822,1772
500,1721
469,156
973,1941
432,274
554,1957
222,1218
299,684
242,150
815,1732
15,925
830,320
197,407
995,387
673,336
363,1608
545,1090
194,109
679,1844
259,504
21,1844
54,1792
23,227
126,1106
864,843
599,1326
105,37
948,1480
611,397
693,961
789,669
906,1254
584,1957
596,1028
718,1957
680,1665
735,1372
766,685
403,633
979,1732
447,905
865,664
741,628
751,1316
80,1111
541,1506
152,233
824,1794
953,1450
464,1259
844,726
490,228
424,1860
955,1496
234,1736
745,1686
762,1855
839,1321
460,736
630,1147
742,1388
293,64
625,803
776,972
523,526
134,1505
187,577
304,1162
679,1039
16,695
840,1896
551,1793
236,469
72,1004
999,1394
357,1927
940,33
732,1050
307,120
697,275
38,1393
482,121
640,1461
282,1753
559,341
977,100
504,634
710,510
820,116
245,1871
642,1507
986,1317
12,1111
941,1574
521,988
958,989
478,352
290,301
672,1157
364,1004
651,280
825,1399
150,1984
883,1569
184,1568
710,860
892,342
685,49
881,1681
554,1286
158,1286
977,1389
316,1872
225,64
104,1989
780,286
116,1060
534,819
933,1282
548,717
704,1230
425,1815
822,1451
328,1882
999,589
381,1708
780,1225
883,414
957,363
652,1979
339,1482
287,1292
260,1189
41,1825
356,897
354,70
660,342
32,19
786,481
937,650
952,1682
749,599
14,1133
47,1081
57,1769
487,1353
165,1302
282,1887
177,373
429,594
109,1178
214,440
620,1882
632,953
205,1640
181,492
807,1708
5,266
308,75
937,1000
617,830
295,1533
355,1584
11,1774
821,825
643,1462
153,137
344,671
361,86
388,943
457,548
438,306
252,1082
257,1426
553,256
656,1697
329,1302
387,718
884,1524
543,1231
180,1179
987,713
56,1143
379,76
822,1585
987,1652
534,364
154,897
754,138
475,1477
468,306
220,204
309,1185
457,1837
756,184
449,1195
891,1540
242,902
496,1950
186,970
184,897
394,1673
406,744
767,723
889,1652
240,1206
980,1770
312,1082
635,15
826,1303
200,1026
539,1246
236,1437
296,1488
444,1386
435,334
920,1315
550,92
290,919
66,1965
446,1432
842,1432
100,795
828,36
965,1997
628,914
354,1843
156,1858
443,1134
116,739
133,154
687,1494
668,1252
346,1201
284,323
456,807
410,462
850,734
798,544
283,98
42,1729
195,1971
871,1022
155,852
582,919
563,677
957,42
673,283
368,1899
642,970
375,626
96,1211
930,1602
990,1653
811,1156
5,534
710,323
402,170
808,858
467,565
171,1735
66,221
284,1612
867,1438
769,903
256,1284
199,750
992,386
486,1746
689,385
9,626
604,1967
933,745
234,744
392,1330
762,863
218,1931
82,1104
252,761
992,1325
954,1033
773,1961
275,1684
39,653
378,873
326,683
536,1459
56,822
832,289
133,288
983,458
945,166
205,164
516,1746
490,525
273,1988
137,1161
182,180
605,283
720,987
658,109
9,1915
928,1690
439,745
90,591
592,1741
948,622
705,1618
89,1120
149,1171
873,1202
990,1787
584,1099
964,566
658,1048
675,463
96,756
182,530
225,1166
813,1336
818,1680
491,1285
577,1059
262,1987
642,1454
926,1213
301,1161
318,576
540,1177
505,402
961,1207
744,418
773,1156
126,1537
451,1105
948,1911
900,931
499,587
289,777
411,1706
712,1634
292,294
142,1289
178,946
99,653
892,289
190,17
874,649
227,838
419,1008
854,936
501,818
491,130
332,1763
841,1640
557,1881
228,659
670,1758
83,1998
322,294
501,1757
126,382
855,757
196,1875
561,310
924,362
530,997
20,895
51,208
25,1993
376,530
882,136
491,480
858,1994
281,1424
1000,357
680,941
380,649
929,1645
509,1059
963,1229
639,351
491,1419
80,387
451,300
224,1829
241,1244
246,1588
621,711
36,1778
411,901
853,2000
416,1999
760,1809
168,1897
423,726
658,1532
737,1825
632,311
322,1583
391,1188
331,1137
148,1430
487,1650
27,911
677,993
445,1424
727,356
350,598
815,203
976,1060
914,182
353,1835
993,475
363,79
473,439
194,1024
278,1661
968,418
100,608
912,486
950,778
535,536
387,1604
822,1532
784,1240
699,378
482,1841
927,13
8,1958
689,1353
51,342
71,28
293,629
132,1435
302,1092
713,434
845,553
535,1825
604,1430
320,1671
258,793
602,603
786,912
149,1789
202,861
188,963
410,1564
375,789
850,1836
12,737
927,1302
708,440
861,682
122,1282
8,214
478,917
636,1503
517,91
591,40
560,727
211,573
749,1380
804,1087
9,1378
761,451
900,1549
141,743
10,1980
808,1960
672,1133
541,1616
608,1148
351,1492
76,1287
2,1338
721,271
738,440
970,975
963,558
684,1143
819,779
869,142
456,1693
569,1570
555,1672
238,1965
567,743
658,861
76,1637
396,861
391,517
967,1616
547,1030
499,50
373,877
674,805
452,1924
385,702
450,1097
59,1441
508,513
995,631
585,733
790,1165
721,1560
127,1575
130,1092
911,1657
923,728
677,1261
369,1108
775,1796
835,1847
9,573
883,1329
888,1673
905,1088
802,209
664,1965
10,1175
693,1205
385,1052
462,518
536,467
949,636
993,154
64,1411
770,1802
6,652
708,924
422,338
496,287
623,62
308,990
973,1380
682,642
785,1329
685,159
463,1278
83,1811
828,467
741,1222
839,1565
51,21
338,51
92,584
341,1288
721,755
76,1771
12,66
127,770
95,1232
85,544
945,1402
683,1402
712,642
409,641
586,1469
63,4
302,1710
885,570
694,1002
735,811
64,606
487,1463
163,585
311,483
686,360
887,1582
522,703
310,1012
96,1992
122,961
533,303
192,10
787,1351
436,370
384,180
422,472
881,986
912,299
265,488
313,1468
906,1982
154,657
257,1536
744,1654
227,1135
436,720
849,135
16,134
439,237
592,1233
246,596
449,955
555,1351
715,1074
369,437
819,1397
640,900
927,176
356,1141
681,709
37,1361
82,380
267,1823
828,1890
64,740
660,1525
830,1182
429,838
859,422
933,371
654,956
993,422
788,1710
920,1075
505,833
980,1880
285,335
317,1536
668,73
107,1726
40,504
35,160
537,1310
977,828
934,192
213,432
101,1911
25,1135
661,33
511,1028
822,890
323,977
911,181
498,1732
706,715
797,79
914,1418
556,1710
525,145
359,607
777,366
92,263
967,1429
203,1033
774,1788
85,223
508,326
197,464
353,977
418,1372
755,957
471,1198
958,562
209,1198
975,731
639,782
792,1024
85,1162
735,490
155,1901
977,23
414,1603
675,1378
754,1671
521,911
865,721
158,859
994,1131
691,1322
18,290
441,393
78,341
121,977
859,906
253,1096
318,1491
122,1579
435,578
120,1506
78,1280
16,402
475,916
344,1399
39,763
452,932
106,295
159,1619
709,1497
702,326
394,173
874,1564
323,1461
486,701
133,1337
107,116
979,45
380,1214
760,1435
127,1522
240,645
658,1158
295,1106
410,1056
57,1692
828,1569
102,711
499,347
786,1343
376,1445
919,152
860,511
768,922
362,234
785,337
181,1354
654,1574
989,332
120,1640
574,1056
443,573
682,589
482,1467
210,1533
614,1394
588,173
304,414
266,122
928,995
286,1528
699,943
298,599
716,358
387,1580
55,841
31,255
473,1354
538,1749
854,1985
626,815
778,1586
867,877
843,291
356,1893
51,1257
753,1529
434,995
399,1940
807,1765
540,1421
505,646
918,815
949,128
434,1934
381,610
275,1123
440,1190
462,949
536,898
522,1000
116,312
274,1652
685,240
595,1478
311,1719
357,374
431,323
938,1817
688,888
836,1540
3,785
913,1006
560,1642
591,955
185,267
603,780
262,487
374,728
759,539
126,626
950,1827
917,1879
588,657
717,1067
823,1463
450,723
128,672
551,1529
885,651
606,1236
694,1083
711,498
358,1134
437,1427
872,1355
810,477
920,83
139,272
261,1201
531,1062
918,10
90,1319
451,544
986,1642
994,5
130,1657
606,1586
759,1828
744,796
769,826
843,775
595,673
882,1669
782,499
18,103
876,134
313,960
43,1099
60,514
903,1957
562,1664
669,1561
612,1027
560,837
23,1386
945,678
948,195
645,386
519,1967
727,950
111,452
572,847
76,1397
36,278
153,1617
192,791
304,1032
815,1736
753,858
51,586
892,1956
85,170
169,807
212,1443
186,222
190,1684
740,1562
55,1459
528,1679
127,1335
409,267
531,1196
868,27
670,42
458,1849
155,1848
960,555
184,1088
294,694
681,1140
44,519
937,1325
12,981
129,1566
29,396
160,1633
941,1444
163,1150
194,463
677,1371
85,1459
18,237
558,1679
881,612
960,905
602,1197
179,1094
707,459
440,869
120,1453
490,232
500,920
918,1433
194,1402
713,1967
97,1469
446,1623
645,520
607,228
736,638
390,1
945,223
699,756
14,653
93,946
523,530
211,1167
531,391
999,459
157,1870
468,42
282,818
774,1280
416,1572
712,402
397,1330
70,935
947,1208
331,710
816,1691
511,1809
850,1275
170,1516
884,105
700,1516
922,397
717,1685
882,998
202,1239
546,1049
647,1855
205,1510
353,1408
635,340
26,1013
24,186
476,1973
605,1629
441,474
210,541
628,300
750,1983
989,279
784,813
178,1003
656,1567
329,1172
714,983
633,1583
454,120
825,1753
842,1168
799,532
532,942
513,700
224,597
382,1183
473,1301
416,767
115,1593
574,1353
132,1008
493,233
856,285
703,1763
35,1075
396,300
418,59
850,470
977,1743
509,177
383,1758
660,346
54,536
608,1876
319,1773
377,1189
659,121
91,603
514,1460
550,1117
521,187
562,188
765,547
277,958
122,855
836,198
735,1055
250,74
119,557
547,1758
521,537
939,296
299,1656
407,1189
637,1651
575,773
988,188
919,583
370,1307
993,532
766,1307
731,1286
745,430
704,429
636,1426
607,496
424,1543
319,29
97,1148
451,1646
498,1492
854,1127
102,1492
243,973
22,974
356,96
